HourUTC;HourDK;PriceArea;TotalLoad;Biomass;FossilGas;FossilHardCoal;FossilOil;HydroPower;OtherRenewable;SolarPower;Waste;OnshoreWindPower;OffshoreWindPower;ExchangeContinent;ExchangeGreatBelt;ExchangeNordicCountries;ExchangeGreatBritain
2024-11-06 12:00;2024-11-06 13:00;DK2;1850,359985;660,440002;124,709999;149,889999;117,279999;;;49,740002;82,139999;7,550000;3,470000;-570,890015;461,250000;768,030029;
2024-11-06 11:00;2024-11-06 12:00;DK2;1871,420044;670,599976;99,910004;129,979996;26,040001;;;69,620003;50,570000;7,660000;4,560000;-299,549988;529,239990;586,580017;
2024-11-06 10:00;2024-11-06 11:00;DK2;1858,390015;677,250000;99,019997;128,020004;25,190001;;;59,910000;50,709999;7,280000;5,300000;-482,359985;528,840027;764,479980;
2024-11-06 09:00;2024-11-06 10:00;DK2;1901,849976;659,750000;79,400002;128,410004;25,250000;;;54,540001;51,220001;7,370000;5,510000;-527,200012;474,179993;948,969971;
2024-11-06 08:00;2024-11-06 09:00;DK2;1858,439941;665,719971;83,070000;129,600006;62,320000;;;28,750000;51,580002;7,080000;4,990000;-396,910004;307,369995;919,150024;
2024-11-06 07:00;2024-11-06 08:00;DK2;1774,560059;662,719971;119,839996;137,399994;137,970001;;;8,620000;51,549999;7,800000;4,890000;-531,250000;264,369995;916,719971;
2024-11-06 06:00;2024-11-06 07:00;DK2;1688,989990;655,260010;99,480003;133,990005;33,480000;;;0,610000;52,320000;8,250000;5,400000;-558,080017;436,869995;827,880005;
2024-11-06 05:00;2024-11-06 06:00;DK2;1541,410034;580,729980;88,889999;144,419998;28,340000;;;0,000000;52,020000;7,390000;5,610000;-584,299988;92,599998;1139,040039;
2024-11-06 04:00;2024-11-06 05:00;DK2;1359,969971;435,109985;93,720001;152,250000;29,840000;;;0,000000;53,330002;7,340000;5,530000;-584,929993;53,520000;1123,469971;
2024-11-06 03:00;2024-11-06 04:00;DK2;1301,510010;496,959991;94,290001;153,179993;30,010000;;;0,000000;53,450001;7,400000;5,520000;-584,929993;-49,919998;1107,599976;
2024-11-06 02:00;2024-11-06 03:00;DK2;1338,099976;505,170013;93,870003;152,490005;32,000000;;;0,000000;52,970001;7,690000;5,480000;-584,950012;-10,040000;1099,050049;
2024-11-06 01:00;2024-11-06 02:00;DK2;1367,979980;553,880005;93,660004;152,149994;39,779999;;;0,000000;53,130001;7,830000;5,160000;-584,919983;-51,599998;1114,949951;
2024-11-06 00:00;2024-11-06 01:00;DK2;1374,760010;394,390015;91,120003;148,020004;39,020000;;;0,000000;52,560001;7,340000;5,590000;-584,280029;68,599998;1165,520020;
2024-11-05 23:00;2024-11-06 00:00;DK2;1423,329956;533,190002;93,830002;152,440002;39,860001;;;0,000000;53,029999;7,450000;5,400000;-561,119995;-95,070000;1208,510010;
2024-11-05 22:00;2024-11-05 23:00;DK2;1416,390015;570,789978;94,930000;154,229996;40,209999;;;0,000000;53,130001;7,440000;4,970000;-584,349976;-94,610001;1184,270020;
2024-11-05 21:00;2024-11-05 22:00;DK2;1498,750000;596,549988;92,980003;151,059998;39,599998;;;0,000000;50,349998;8,210000;6,540000;-583,380005;48,110001;1108,349976;
2024-11-05 20:00;2024-11-05 21:00;DK2;1575,760010;659,140015;85,160004;138,350006;37,150002;;;0,000000;41,040001;8,450000;6,480000;-525,520020;3,630000;1150,260010;
2024-11-05 19:00;2024-11-05 20:00;DK2;1673,489990;674,739990;85,360001;138,690002;37,230000;;;0,000000;38,689999;8,510000;6,350000;-526,739990;-7,720000;1246,959961;
2024-11-05 18:00;2024-11-05 19:00;DK2;1792,119995;674,380005;88,589996;143,929993;38,240002;;;0,000000;39,689999;9,440000;7,170000;-449,980011;70,099998;1192,560059;
2024-11-05 17:00;2024-11-05 18:00;DK2;1922,160034;686,719971;84,680000;137,589996;37,099998;;;0,000000;46,090000;8,230000;4,760000;-488,799988;221,250000;1194,859985;
2024-11-05 16:00;2024-11-05 17:00;DK2;1983,660034;687,289978;97,620003;137,570007;67,419998;;;0,000000;52,090000;8,020000;4,930000;-483,429993;219,539993;1214,280029;
2024-11-05 15:00;2024-11-05 16:00;DK2;1890,069946;696,840027;84,580002;135,539993;27,139999;;;0,270000;51,650002;7,590000;4,670000;-463,179993;297,700012;1050,640015;
2024-11-05 14:00;2024-11-05 15:00;DK2;1805,290039;671,039978;94,529999;138,339996;27,170000;;;11,350000;51,410000;7,900000;4,530000;-557,210022;203,889999;1164,719971;
2024-11-05 13:00;2024-11-05 14:00;DK2;1842,479980;642,059998;75,300003;122,089996;24,049999;;;29,809999;50,790001;8,470000;4,710000;-427,160004;86,250000;1248,739990;
2024-11-05 12:00;2024-11-05 13:00;DK2;1862,540039;631,960022;75,339996;118,480003;23,350000;;;47,130001;49,599998;9,060000;6,420000;-350,500000;105,320000;1157,489990;
2024-11-05 11:00;2024-11-05 12:00;DK2;1880,739990;614,260010;74,830002;116,680000;22,990000;;;61,020000;48,099998;12,060000;6,850000;-339,959991;-12,250000;1291,069946;
2024-11-05 10:00;2024-11-05 11:00;DK2;1877,489990;632,780029;76,309998;116,489998;22,959999;;;60,980000;48,090000;15,890000;6,800000;-265,779999;-49,590000;1237,109985;
2024-11-05 09:00;2024-11-05 10:00;DK2;1870,119995;650,469971;75,250000;118,989998;23,440001;;;50,869999;47,480000;15,630000;9,400000;-366,850006;-16,950001;1268,589966;
2024-11-05 08:00;2024-11-05 09:00;DK2;1818,400024;671,700012;78,029999;126,849998;24,940001;;;31,590000;48,389999;16,469999;16,840000;-186,559998;-171,259995;1161,890015;
2024-11-05 07:00;2024-11-05 08:00;DK2;1766,660034;690,859985;78,790001;128,059998;25,200001;;;10,110000;48,959999;15,650000;30,709999;-535,700012;338,130005;937,469971;
2024-11-05 06:00;2024-11-05 07:00;DK2;1685,280029;646,979980;78,290001;127,050003;25,010000;;;0,400000;51,029999;17,059999;36,099998;-584,179993;414,470001;876,559998;
2024-11-05 05:00;2024-11-05 06:00;DK2;1534,780029;389,929993;92,230003;145,919998;28,629999;;;1,230000;52,360001;19,250000;37,730000;-584,940002;390,269989;965,400024;
2024-11-05 04:00;2024-11-05 05:00;DK2;1314,010010;474,160004;92,809998;146,839996;28,790001;;;0,000000;52,650002;20,389999;32,639999;-584,669983;-44,570000;1096,890015;
2024-11-05 03:00;2024-11-05 04:00;DK2;1238,910034;357,010010;91,309998;144,339996;28,299999;;;0,000000;52,509998;19,600000;66,290001;-575,349976;-46,869999;1104,310059;
2024-11-05 02:00;2024-11-05 03:00;DK2;1263,800049;348,920013;91,139999;144,080002;28,250000;;;0,000000;52,540001;21,520000;69,010002;-547,169983;-37,139999;1094,540039;
2024-11-05 01:00;2024-11-05 02:00;DK2;1343,739990;469,399994;91,930000;145,339996;28,500000;;;1,810000;52,599998;20,969999;43,630001;-530,950012;43,419998;979,539978;
2024-11-05 00:00;2024-11-05 01:00;DK2;1407,630005;558,520020;93,809998;148,320007;32,020000;;;2,180000;52,529999;17,879999;35,830002;-552,140015;-89,739998;1110,630005;
2024-11-04 23:00;2024-11-05 00:00;DK2;1472,069946;390,559998;92,430000;146,089996;38,630001;;;0,810000;52,700001;17,059999;46,580002;-577,570007;-37,290001;1301,619995;
2024-11-04 22:00;2024-11-04 23:00;DK2;1398,729980;465,190002;95,720001;151,429993;39,669998;;;0,680000;52,939999;19,610001;51,169998;-583,960022;-50,830002;1158,229980;
2024-11-04 21:00;2024-11-04 22:00;DK2;1433,420044;629,609985;83,080002;131,600006;35,840000;;;0,810000;51,330002;24,320000;45,250000;-554,460022;-125,669998;1113,319946;
2024-11-04 20:00;2024-11-04 21:00;DK2;1546,400024;669,030029;83,870003;136,339996;36,779999;;;0,000000;51,680000;18,850000;19,830000;-583,309998;-32,490002;1149,119995;
2024-11-04 19:00;2024-11-04 20:00;DK2;1661,050049;674,400024;81,480003;132,449997;36,020000;;;0,000000;51,360001;18,139999;9,880000;-584,770020;75,260002;1168,619995;
2024-11-04 18:00;2024-11-04 19:00;DK2;1784,609985;679,250000;81,760002;132,899994;36,090000;;;0,660000;51,290001;17,250000;6,790000;-577,299988;221,050003;1135,880005;
2024-11-04 17:00;2024-11-04 18:00;DK2;1927,750000;603,929993;79,300003;128,910004;35,340000;;;0,660000;51,110001;14,410000;5,940000;-512,719971;388,820007;1131,579956;
2024-11-04 16:00;2024-11-04 17:00;DK2;2001,189941;680,359985;79,059998;128,539993;35,270000;;;0,000000;51,169998;12,290000;4,070000;-520,489990;400,160004;1135,709961;
2024-11-04 15:00;2024-11-04 16:00;DK2;1880,760010;574,530029;63,250000;102,839996;28,830000;;;0,600000;48,000000;9,620000;4,840000;-582,789978;397,250000;1236,439941;
2024-11-04 14:00;2024-11-04 15:00;DK2;1792,630005;672,250000;78,930000;128,059998;26,790001;;;19,520000;50,799999;7,770000;3,880000;-561,400024;374,720001;996,599976;
2024-11-04 13:00;2024-11-04 14:00;DK2;1869,719971;583,219971;88,750000;140,130005;27,480000;;;49,639999;51,450001;9,160000;5,940000;-524,109985;197,320007;1247,239990;
2024-11-04 12:00;2024-11-04 13:00;DK2;1899,890015;506,500000;92,599998;146,380005;28,690001;;;76,750000;53,230000;8,730000;9,130000;-571,130005;447,570007;1105,219971;
2024-11-04 11:00;2024-11-04 12:00;DK2;1897,300049;486,290009;82,610001;130,139999;25,549999;;;99,779999;51,830002;7,990000;19,740000;-580,590027;348,809998;1230,579956;
2024-11-04 10:00;2024-11-04 11:00;DK2;1851,800049;392,829987;75,349998;118,330002;23,280001;;;119,180000;50,900002;8,820000;17,540001;-413,250000;374,670013;1089,209961;
2024-11-04 09:00;2024-11-04 10:00;DK2;1865,010010;465,690002;77,230003;122,080002;24,010000;;;103,940002;50,689999;9,790000;8,070000;-102,599998;-22,250000;1135,140015;
2024-11-04 08:00;2024-11-04 09:00;DK2;1826,810059;607,739990;79,639999;129,479996;25,459999;;;82,019997;52,070000;9,840000;7,670000;-423,320007;306,630005;968,229980;
2024-11-04 07:00;2024-11-04 08:00;DK2;1783,800049;668,880005;80,470001;130,830002;25,719999;;;31,330000;51,349998;11,620000;11,720000;-498,450012;449,519989;842,929993;
2024-11-04 06:00;2024-11-04 07:00;DK2;1663,119995;679,599976;79,870003;129,860001;25,510000;;;3,200000;51,490002;9,820000;6,840000;-485,290009;130,910004;1032,880005;
2024-11-04 05:00;2024-11-04 06:00;DK2;1472,900024;540,299988;80,150002;130,050003;25,549999;;;0,000000;50,770000;8,640000;31,410000;-925,010010;335,799988;1196,729980;
2024-11-04 04:00;2024-11-04 05:00;DK2;1279,930054;367,250000;91,489998;144,619995;28,360001;;;0,450000;52,090000;13,150000;49,610001;-671,489990;7,170000;1199,239990;
2024-11-04 03:00;2024-11-04 04:00;DK2;1187,530029;360,339996;89,839996;141,910004;27,840000;;;0,230000;51,869999;18,330000;68,250000;-749,109985;55,889999;1128,660034;
2024-11-04 02:00;2024-11-04 03:00;DK2;1198,979980;309,529999;92,889999;146,850006;28,780001;;;0,540000;51,910000;16,990000;114,889999;-791,090027;166,699997;1080,760010;
2024-11-04 01:00;2024-11-04 02:00;DK2;1234,939941;261,149994;90,129997;142,330002;27,900000;;;1,090000;51,880001;23,240000;142,929993;-896,190002;204,000000;1206,540039;
2024-11-04 00:00;2024-11-04 01:00;DK2;1293,489990;232,410004;90,379997;142,740005;30,879999;;;0,000000;51,820000;48,980000;196,320007;-870,890015;85,529999;1310,150024;
2024-11-03 23:00;2024-11-04 00:00;DK2;1331,150024;258,450012;91,089996;143,910004;38,189999;;;0,000000;51,869999;82,980003;283,040009;-837,580017;174,119995;1078,219971;
2024-11-03 22:00;2024-11-03 23:00;DK2;1328,150024;236,589996;91,580002;143,919998;38,189999;;;1,360000;52,200001;125,089996;381,230011;-811,150024;-17,709999;1132,260010;
2024-11-03 21:00;2024-11-03 22:00;DK2;1477,150024;205,460007;100,120003;152,660004;39,860001;;;0,000000;52,560001;189,240005;543,599976;-784,229980;-269,929993;1272,160034;
2024-11-03 20:00;2024-11-03 21:00;DK2;1624,439941;156,339996;90,180000;142,419998;37,900002;;;0,000000;52,209999;238,149994;718,229980;-732,039978;-366,890015;1297,709961;
2024-11-03 19:00;2024-11-03 20:00;DK2;1657,520020;227,880005;90,320000;142,660004;37,939999;;;0,000000;52,349998;295,809998;890,989990;-683,809998;-439,190002;1058,270020;
2024-11-03 18:00;2024-11-03 19:00;DK2;1742,109985;209,949997;90,830002;143,500000;38,099998;;;0,000000;52,000000;298,720001;906,119995;-673,719971;-387,339996;1077,219971;
2024-11-03 17:00;2024-11-03 18:00;DK2;1860,489990;214,389999;92,669998;146,500000;38,680000;;;0,680000;52,250000;294,079987;906,559998;-642,469971;-369,579987;1130,099976;
2024-11-03 16:00;2024-11-03 17:00;DK2;1922,619995;213,119995;91,400002;143,389999;38,080002;;;0,330000;52,619999;341,130005;902,070007;-628,080017;-372,470001;1150,630005;
2024-11-03 15:00;2024-11-03 16:00;DK2;1787,489990;208,380005;96,400002;147,160004;33,770000;;;4,360000;52,189999;374,440002;900,429993;-669,940002;-371,290009;1036,160034;
2024-11-03 14:00;2024-11-03 15:00;DK2;1757,099976;172,610001;90,519997;152,160004;28,030001;;;46,779999;50,430000;361,570007;909,690002;-666,270020;-408,809998;1081,780029;
2024-11-03 13:00;2024-11-03 14:00;DK2;1760,420044;189,449997;93,410004;156,929993;28,930000;;;101,809998;51,189999;351,029999;882,190002;-664,739990;-540,580017;1155,550049;
2024-11-03 12:00;2024-11-03 13:00;DK2;1782,859985;148,949997;89,769997;150,970001;27,790001;;;129,570007;51,639999;340,049988;868,650024;-665,340027;-419,630005;1119,189941;
2024-11-03 11:00;2024-11-03 12:00;DK2;1756,219971;135,649994;89,830002;151,050003;27,799999;;;123,940002;51,779999;344,670013;875,099976;-671,169983;-458,119995;1128,209961;
2024-11-03 10:00;2024-11-03 11:00;DK2;1747,020020;121,190002;89,620003;142,889999;27,730000;;;142,550003;51,779999;340,760010;806,659973;-667,989990;-387,760010;1125,869995;
2024-11-03 09:00;2024-11-03 10:00;DK2;1706,209961;129,259995;89,449997;141,309998;27,680000;;;121,620003;50,919998;325,720001;778,919983;-681,299988;-447,540009;1185,359985;
2024-11-03 08:00;2024-11-03 09:00;DK2;1619,800049;176,990005;89,500000;141,449997;27,709999;;;83,989998;49,980000;289,359985;798,640015;-693,880005;-157,449997;815,890015;
2024-11-03 07:00;2024-11-03 08:00;DK2;1503,839966;218,360001;89,739998;141,889999;27,790001;;;37,320000;50,189999;243,059998;669,450012;-722,169983;-254,380005;995,840027;
2024-11-03 06:00;2024-11-03 07:00;DK2;1376,420044;223,320007;91,139999;144,179993;28,230000;;;3,310000;50,070000;226,300003;534,469971;-725,710022;-425,339996;1218,339966;
2024-11-03 05:00;2024-11-03 06:00;DK2;1276,949951;222,960007;91,510002;145,039993;28,400000;;;0,630000;49,279999;204,520004;512,880005;-757,570007;-447,549988;1224,020020;
2024-11-03 04:00;2024-11-03 05:00;DK2;1256,780029;222,710007;91,540001;145,289993;28,450001;;;0,720000;48,980000;172,210007;503,440002;-806,299988;-416,640015;1280,790039;
2024-11-03 03:00;2024-11-03 04:00;DK2;1271,719971;221,710007;88,989998;141,190002;27,670000;;;0,000000;48,240002;151,399994;447,299988;-812,989990;-255,589996;1224,270020;
2024-11-03 02:00;2024-11-03 03:00;DK2;1286,599976;224,000000;88,970001;141,229996;27,680000;;;0,000000;51,770000;134,919998;380,790009;-742,539978;-197,970001;1194,869995;
2024-11-03 01:00;2024-11-03 02:00;DK2;1322,849976;224,139999;88,959999;141,199997;27,690001;;;0,000000;52,270000;102,040001;308,829987;-756,429993;-111,199997;1264,800049;
2024-11-03 00:00;2024-11-03 01:00;DK2;1361,500000;224,410004;94,510002;150,110001;36,330002;;;0,000000;52,880001;79,449997;262,019989;-760,260010;-31,590000;1272,750000;
2024-11-02 23:00;2024-11-03 00:00;DK2;1389,800049;223,559998;95,360001;151,570007;38,790001;;;0,000000;53,419998;51,619999;241,809998;-772,729980;0,000000;1327,189941;
2024-11-02 22:00;2024-11-02 23:00;DK2;1425,949951;225,210007;95,559998;151,929993;38,869999;;;0,000000;53,549999;38,910000;231,169998;-594,229980;-38,270000;1243,500000;
2024-11-02 21:00;2024-11-02 22:00;DK2;1486,020020;224,210007;96,300003;153,080002;39,090000;;;0,770000;53,279999;35,840000;225,460007;-540,650024;-1,820000;1206,050049;
2024-11-02 20:00;2024-11-02 21:00;DK2;1559,300049;219,160004;97,580002;155,720001;39,590000;;;0,000000;53,310001;36,349998;156,960007;-389,250000;127,860001;1065,599976;
2024-11-02 19:00;2024-11-02 20:00;DK2;1644,069946;181,440002;94,459999;153,589996;36,000000;;;0,000000;53,330002;40,110001;121,110001;-475,459991;350,489990;1094,260010;
2024-11-02 18:00;2024-11-02 19:00;DK2;1734,170044;170,690002;93,959999;152,740005;30,190001;;;0,680000;53,570000;39,240002;115,910004;-206,779999;202,770004;1091,709961;
2024-11-02 17:00;2024-11-02 18:00;DK2;1860,439941;171,250000;94,879997;154,250000;30,219999;;;0,740000;53,580002;31,959999;63,380001;-107,349998;222,990005;1156,119995;
2024-11-02 16:00;2024-11-02 17:00;DK2;1886,729980;207,300003;94,510002;153,679993;30,129999;;;0,000000;53,560001;21,920000;39,000000;-422,420013;503,440002;1204,959961;
2024-11-02 15:00;2024-11-02 16:00;DK2;1730,270020;221,460007;93,019997;151,169998;29,650000;;;7,130000;53,349998;15,930000;22,389999;-547,469971;487,450012;1196,060059;
2024-11-02 14:00;2024-11-02 15:00;DK2;1632,900024;222,220001;93,540001;151,800003;29,770000;;;94,779999;53,169998;10,190000;6,890000;-188,589996;189,250000;969,869995;
2024-11-02 13:00;2024-11-02 14:00;DK2;1639,349976;207,759995;94,639999;149,860001;29,379999;;;216,559998;52,740002;9,530000;4,850000;-196,990005;126,980003;949,719971;
2024-11-02 12:00;2024-11-02 13:00;DK2;1648,030029;206,899994;94,820000;150,130005;29,440001;;;327,040009;53,279999;8,850000;5,300000;-256,420013;218,619995;815,619995;
2024-11-02 11:00;2024-11-02 12:00;DK2;1700,119995;207,509995;98,059998;155,460007;30,459999;;;388,899994;53,750000;9,230000;5,190000;-360,869995;303,880005;821,840027;
2024-11-02 10:00;2024-11-02 11:00;DK2;1716,890015;221,639999;99,870003;158,529999;31,040001;;;348,970001;53,759998;10,360000;4,460000;-419,970001;129,940002;1088,439941;
2024-11-02 09:00;2024-11-02 10:00;DK2;1691,260010;215,589996;99,220001;157,600006;30,870001;;;306,429993;54,080002;15,140000;15,230000;-582,070007;320,209991;1059,359985;
2024-11-02 08:00;2024-11-02 09:00;DK2;1645,150024;227,039993;101,830002;161,929993;31,709999;;;224,919998;54,349998;21,400000;50,139999;-447,000000;373,290009;852,309998;
2024-11-02 07:00;2024-11-02 08:00;DK2;1572,810059;227,740005;101,449997;161,369995;31,600000;;;117,550003;53,490002;40,220001;91,540001;-497,660004;301,829987;952,859985;
2024-11-02 06:00;2024-11-02 07:00;DK2;1461,219971;227,100006;96,750000;153,800003;30,139999;;;13,810000;53,139999;67,650002;197,199997;-575,549988;97,860001;1112,229980;
2024-11-02 05:00;2024-11-02 06:00;DK2;1342,839966;234,440002;95,419998;151,580002;29,709999;;;0,910000;53,200001;105,010002;269,000000;-773,400024;-11,890000;1196,319946;
2024-11-02 04:00;2024-11-02 05:00;DK2;1267,349976;242,339996;90,570000;143,649994;28,160000;;;0,000000;52,630001;129,460007;376,709991;-774,090027;-143,600006;1126,189941;
2024-11-02 03:00;2024-11-02 04:00;DK2;1250,369995;220,009995;82,739998;130,940002;25,709999;;;0,000000;51,220001;157,020004;542,539978;-719,309998;-280,089996;1048,530029;
2024-11-02 02:00;2024-11-02 03:00;DK2;1264,359985;144,990005;71,550003;112,680000;22,190001;;;0,000000;50,080002;170,320007;542,890015;-715,690002;-115,339996;989,090027;
2024-11-02 01:00;2024-11-02 02:00;DK2;1296,089966;100,199997;54,610001;85,110001;16,879999;;;0,000000;47,660000;190,750000;593,489990;-677,109985;-290,589996;1192,579956;
2024-11-02 00:00;2024-11-02 01:00;DK2;1368,239990;88,830002;52,279999;81,279999;16,150000;;;0,000000;47,619999;252,970001;707,849976;-690,409973;-330,910004;1193,699951;
2024-11-01 23:00;2024-11-02 00:00;DK2;1451,900024;20,459999;51,540001;82,449997;15,910000;;;0,000000;47,389999;291,549988;798,750000;-682,500000;19,680000;872,559998;
2024-11-01 22:00;2024-11-01 23:00;DK2;1550,959961;10,950000;51,169998;100,839996;15,760000;;;0,000000;47,540001;338,179993;879,349976;-667,169983;-299,540009;1108,040039;
2024-11-01 21:00;2024-11-01 22:00;DK2;1649,630005;10,810000;51,259998;89,769997;15,780000;;;0,000000;47,720001;389,910004;917,760010;-663,330017;-394,510010;1222,040039;
2024-11-01 20:00;2024-11-01 21:00;DK2;1724,829956;11,720000;68,070000;116,839996;21,030001;;;0,000000;49,340000;426,089996;933,400024;-662,599976;-488,450012;1270,410034;
2024-11-01 19:00;2024-11-01 20:00;DK2;1716,150024;12,660000;86,070000;146,070007;26,650000;;;0,000000;52,119999;443,019989;944,630005;-662,619995;-576,559998;1227,319946;
2024-11-01 18:00;2024-11-01 19:00;DK2;1821,890015;13,090000;87,750000;148,039993;27,160000;;;0,660000;51,610001;454,760010;958,260010;-662,710022;-336,350006;1059,199951;
2024-11-01 17:00;2024-11-01 18:00;DK2;1912,579956;13,240000;82,500000;130,479996;25,510000;;;0,000000;50,880001;418,709991;952,590027;-663,020020;-122,349998;997,849976;
2024-11-01 16:00;2024-11-01 17:00;DK2;1985,150024;11,690000;67,989998;107,209999;20,969999;;;0,260000;48,720001;447,109985;971,000000;-663,140015;-155,320007;1113,319946;
2024-11-01 15:00;2024-11-01 16:00;DK2;1931,199951;10,420000;47,650002;83,629997;14,600000;;;2,080000;46,599998;445,640015;973,489990;-662,599976;-184,550003;1157,560059;
2024-11-01 14:00;2024-11-01 15:00;DK2;1888,819946;9,890000;41,630001;73,699997;12,710000;;;18,400000;45,790001;444,940002;966,390015;-662,650024;-292,679993;1265,439941;
2024-11-01 13:00;2024-11-01 14:00;DK2;1888,839966;9,980000;41,540001;73,400002;12,700000;;;46,209999;45,290001;464,029999;776,210022;-663,359985;-142,690002;1246,930054;
2024-11-01 12:00;2024-11-01 13:00;DK2;1918,069946;9,790000;41,099998;71,139999;12,590000;;;69,269997;45,459999;483,190002;579,820007;-663,250000;52,849998;1245,130005;
2024-11-01 11:00;2024-11-01 12:00;DK2;1921,500000;10,190000;41,889999;71,300003;12,810000;;;74,639999;46,049999;487,709991;573,030029;-661,969971;132,550003;1158,479980;
2024-11-01 10:00;2024-11-01 11:00;DK2;1925,680054;9,870000;42,340000;72,129997;12,980000;;;87,580002;46,080002;483,480011;381,399994;-659,840027;247,509995;1219,760010;
2024-11-01 09:00;2024-11-01 10:00;DK2;1940,800049;10,350000;42,700001;72,379997;13,090000;;;76,750000;46,110001;484,220001;660,030029;-661,729980;95,849998;1135,130005;
2024-11-01 08:00;2024-11-01 09:00;DK2;1903,280029;10,330000;41,119999;62,880001;12,600000;;;77,720001;45,009998;484,440002;954,559998;-662,179993;-263,799988;1169,189941;
2024-11-01 07:00;2024-11-01 08:00;DK2;1849,329956;10,300000;41,610001;64,050003;12,740000;;;37,950001;43,270000;480,790009;964,469971;-661,590027;-251,289993;1137,189941;
2024-11-01 06:00;2024-11-01 07:00;DK2;1762,839966;10,230000;41,570000;71,059998;12,720000;;;5,380000;41,349998;491,130005;959,489990;-659,989990;-237,839996;1067,609985;
2024-11-01 05:00;2024-11-01 06:00;DK2;1581,339966;10,180000;41,500000;77,639999;12,680000;;;0,000000;40,990002;479,140015;575,669983;-660,700012;-16,290001;1056,150024;
2024-11-01 04:00;2024-11-01 05:00;DK2;1399,349976;10,070000;41,020000;82,540001;12,530000;;;0,000000;41,139999;468,299988;375,459991;-657,739990;-12,440000;1064,239990;
2024-11-01 03:00;2024-11-01 04:00;DK2;1393,819946;10,130000;41,090000;82,580002;12,540000;;;0,000000;41,240002;477,399994;375,910004;-656,479980;80,129997;965,380005;
2024-11-01 02:00;2024-11-01 03:00;DK2;1434,060059;9,730000;40,770000;82,279999;12,440000;;;0,660000;40,889999;469,299988;384,540009;-656,489990;3,500000;1066,369995;
2024-11-01 01:00;2024-11-01 02:00;DK2;1477,219971;10,060000;41,360001;83,199997;12,620000;;;0,620000;40,820000;480,359985;384,040009;-660,320007;30,530001;1076,119995;
2024-11-01 00:00;2024-11-01 01:00;DK2;1500,790039;10,300000;41,310001;82,639999;12,610000;;;0,090000;41,340000;480,739990;383,170013;-659,450012;122,410004;1014,840027;
2024-10-31 23:00;2024-11-01 00:00;DK2;1486,750000;10,070000;41,689999;83,930000;12,730000;;;0,000000;41,009998;475,649994;582,929993;-663,739990;-137,740005;1046,780029;
2024-10-31 22:00;2024-10-31 23:00;DK2;1471,390015;10,140000;43,990002;97,459999;13,460000;;;0,660000;41,360001;479,730011;961,440002;-663,080017;-252,979996;735,270020;
2024-10-31 21:00;2024-10-31 22:00;DK2;1552,150024;9,870000;44,419998;92,860001;13,600000;;;0,000000;41,360001;479,130005;969,039978;-663,109985;-136,679993;690,359985;
2024-10-31 20:00;2024-10-31 21:00;DK2;1634,430054;9,490000;44,220001;79,349998;13,540000;;;0,000000;41,509998;472,239990;967,919983;-663,289978;-198,529999;848,919983;
2024-10-31 19:00;2024-10-31 20:00;DK2;1701,439941;11,130000;64,139999;100,379997;19,760000;;;0,850000;43,959999;475,570007;965,880005;-664,070007;-319,380005;994,000000;
